transaction_amount,transaction_time,customer_age,transactions_per_day,device_score,label
51.46713686433323,46991.05238832055,41.85656392513711,2,0.7506064028510546,0
57.08356447299353,2024.6073437423413,23.807497577793562,1,0.6956236901732415,0
75.11556551584424,25568.036551896916,46.70192334070562,9,0.9396968566715763,0
44.477769557190285,70220.1229319243,29.367902659573797,3,0.7940345989695503,0
69.11419087139723,71256.0813762459,54.22224560269453,2,0.865231260993914,0
41.53149033874635,59676.56981272794,19.792784703658803,4,0.6824980863071357,0
64.18531345148037,51438.73442489094,41.490933843875005,5,0.6534508445206971,0
47.6893052254232,60008.42655682048,37.36542193614863,0,0.8633338537611662,0
285.401072020725,27290.202857736804,57.026990766949694,16,0.28816636550786795,1
74.39752406339272,71962.00659825663,39.338352400888766,1,0.9309518906467238,0
59.98010109859652,18205.055862471898,28.289851543375462,1,0.8335208242032546,0
39.35779993182651,68772.08824291882,34.70492401380929,1,0.8135388795662927,0
42.93107432012651,62689.09658917953,45.825370086829096,1,0.6463910167380092,0
33.389165844328275,17676.88827480943,28.380648200825725,2,0.902886831471585,0
50.91760776535502,17207.15595238659,34.87975971086812,3,0.9161092699991741,0
44.36052511941757,39945.18218048202,40.721731310374636,1,0.8067351297780782,0
38.46507574015216,36795.04366030362,35.46681734161961,3,0.7397856377459273,0
45.205070326007565,57155.701606229515,39.613307130354215,2,0.781053191694727,0
38.42883381286729,70790.4361986216,55.54095582923644,2,0.7576926246758002,0
35.5035478030147,64223.963732072734,48.44284575234596,3,0.7500484976237161,0
42.32202434895871,20888.45344624449,37.03943857515995,2,0.6011739077690449,0
36.203818352110694,64518.621793761005,36.02690516748587,3,1.0064389151850952,0
63.764964500195376,36536.52687552969,44.19261091681292,5,0.7206058957374502,0
46.96649932522866,24268.31479304062,29.030129689544683,4,0.9729930714165379,0
39.84905808172131,26725.612984550462,34.24972999603199,5,0.7889485829292073,0
47.96326249823034,34048.827231266754,35.74685842636886,2,0.7126743323147462,0
50.69369802658069,4034.691465273769,37.447846196034995,3,0.6338465930099341,0
48.09317599236653,48161.497939500274,43.85577081695045,3,0.6126599252083964,0
50.61679849847972,35506.996534302045,22.86536639847077,2,0.7623315846569235,0
48.03650150915022,31770.01510221973,32.832682108435385,2,0.7303913273333491,0
49.76447849125762,34435.51696605262,32.96831471015321,4,0.838367091316348,0
37.23695583461664,36406.967720877066,34.02379304225924,0,0.7897453669338538,0
34.96919698240182,69895.67756662442,33.964121053529354,0,0.8404115710986519,0
50.67528204687924,81649.47694306988,43.17467126698372,3,0.7536427153828876,0
52.97244273380124,16905.567942029586,32.462902649336016,2,0.964131244658128,0
59.37915537510655,29137.341672216753,45.73118026799375,4,0.9292394638534476,0
68.99881934895215,60917.467755344755,23.214272152298264,3,0.6631159907129186,0
44.19946758629957,12152.448509788806,31.85398552557951,2,0.8999464084700727,0
46.82649507757465,66683.99247651947,44.167064725890185,3,0.8078489741308935,0
52.55383755674317,81506.07060853377,50.33012542249183,4,0.5936540237703357,0
64.96710407445981,7347.7688808445455,25.222455989579515,1,0.8589637908776137,0
46.122984400640156,11708.657875649149,35.01803506356414,3,0.8410770339192897,0
49.758043936090836,53371.60623893903,19.71408703740714,2,0.8830209388039723,0
43.31654805153198,75786.18339207118,26.73508624289765,3,0.7658619222950479,0
55.72582781356159,20222.591761511925,37.2740507899162,3,0.7213516195743406,0
64.79944138890026,18449.6380891734,35.795795465565604,1,0.8948903956062085,0
60.78680833431296,50873.207341497684,46.94214483013992,3,0.7938241076303645,0
56.92855755817811,44273.8268389431,40.333250306143476,3,0.8932683609622002,0
41.21676922820261,14769.638804239414,35.5202065043962,2,0.751563406636546,0
40.41221543813225,49675.981815041014,23.754783203861045,4,0.693617492990525,0
61.35620147182944,81968.10493586522,37.53683554298097,5,0.676107784823555,0
55.77978523639557,66987.2811352645,31.833965570969262,2,0.7227610567964105,0
37.60741605146528,27410.85070125408,33.17959568914344,2,0.7344649098384762,0
39.348863369246274,6328.420194878506,33.51777111156879,4,0.7644256545267061,0
44.53141058759608,78760.24305952774,16.267598881808482,3,0.7170869816469622,0
52.790215257703395,78999.01424638418,36.16508052475871,5,0.9505507148549197,0
39.08066099604687,29409.249975340244,22.185090271311758,7,0.970534274265177,0
40.33412109014685,30090.926767379744,41.25476000304051,4,0.5510462908464592,0
46.34494063014734,54466.64000951036,32.896423962230884,5,0.6803206466083789,0
45.365823071875376,23644.775657213944,37.56783257324723,2,0.8243320691419228,0
58.72315380028451,55630.18894076291,34.55433100574518,3,1.043730462401017,0
59.653974845911705,321.37869468031397,42.63142300709657,2,0.8229391940749972,0
55.268979236657934,1337.684469481325,30.26117130214281,4,0.9619144553818852,0
50.99651365087641,70110.6571427053,33.926213815899544,8,0.7644768973144723,0
57.14000494092092,18299.360149761833,45.50319552276355,3,0.8149668910924692,0
46.52697711042157,30608.558322706867,34.861378654957285,2,0.7053671830829708,0
52.09534230262794,69351.19020227119,42.47058827824123,3,1.0296760820522208,0
65.19283923641768,81441.47895770785,36.01655761566029,1,0.6880239091584961,0
66.2467845846956,14162.710640856038,48.636072951996994,4,0.6558662406184689,0
53.81309612264785,42098.36201384696,47.354837695030696,3,0.6997444959419286,0
48.4975701120174,28741.530224525024,20.664360770345596,3,0.8583324300828671,0
58.27115428565768,31199.008950126732,41.74248308424765,1,0.8059572478429727,0
34.374541431134574,3814.1765643561516,30.887395695165168,3,0.8029491194598529,0
47.87791030098848,69955.85589880953,35.43908301877157,2,0.8673544162308817,0
59.901662389592886,21295.691387430008,16.484131657094135,1,0.8349546986164595,0
51.86609123156358,78101.54483240643,31.885328051007985,2,0.8086094371795859,0
55.835443030118874,25111.552548084288,30.37083620513673,0,0.6782207291204737,0
54.676931717654334,50884.07234940413,41.467439354186446,2,0.8236134813959015,0
33.6952675628486,63270.78658054684,22.57128413936865,6,0.8118052324414798,0
40.07133998914455,52574.798560675954,48.42956331631226,2,0.6945107768108996,0
76.44343347017035,29589.85893769668,26.621769388322182,3,0.695220095639787,0
48.83770956878042,59390.48845604574,37.991997660888956,2,0.7008436439953285,0
52.62561329001925,68097.00569492503,37.066776285391164,3,0.7258772582575859,0
56.59245668432405,83641.46425139622,5.266938287074424,5,0.8160577037834282,0
56.6470274533311,60741.938877764966,21.399764236894054,6,0.6928301369484307,0
25.019389825070604,1327.6440634800938,45.674678510706855,1,0.8079366013391533,0
60.81766727672829,31440.908721196727,37.07920067383957,5,0.8167958896154882,0
57.716987106483444,14039.86309699174,21.84202591781859,2,1.040567967443945,0
235.75758682936805,31697.43360948754,69.25022339271294,21,0.3047753308571567,1
54.195324439070276,37282.301554836304,22.49783974105199,6,0.6966784401977483,0
56.523303381766794,66656.29318418239,33.98802372682468,6,0.6863865367128035,0
29.607678222398995,20069.826113933508,24.946848740027647,3,0.6381623434332538,0
43.53063222294426,46104.50286511581,41.970509788397266,2,0.7162250047596059,0
50.97670376748336,33815.06726662774,41.193492954346986,0,0.840892734089818,0
57.60055963689602,45777.648006322874,2.674345674875667,1,0.9028282471104943,0
51.90916524143711,52397.951806962345,39.419089221642025,5,0.848181837849887,0
47.49953485401047,17909.209948297153,40.080122910545995,3,0.8458525665996249,0
64.28857707813567,2770.2878769683925,33.16011339897036,4,0.9049687019009196,0
55.689830791852756,721.8464404727727,26.63805149295829,0,0.6015701550109391,0
39.097915932005705,7803.52360983991,48.065540677345005,6,0.9788215639982979,0
260.7635266319471,84689.79329404958,63.822594542580276,14,0.12162413238126174,1
64.0693474589175,79860.93307264188,36.69685090857751,2,0.8930861397448888,0
52.24216404290793,25745.45425882009,23.18806460570502,2,0.7741435368770645,0
18.232961868039993,75738.69605121971,34.48081641223939,1,0.7081800347359414,0
44.336054087852766,74221.60288665508,41.37898316259925,3,0.6879755804097885,0
43.207693468070445,33757.98701079952,28.92676954529085,1,0.9477022403990216,0
53.686733088729014,52977.91916820531,41.86774070503355,4,0.9883204368330902,0
59.551423205012384,69560.06775547906,32.92683903991755,4,0.8409869989274967,0
68.8115706944059,33370.82455384134,39.47696266395012,1,0.6478902097762724,0
63.95683810789956,65729.60424463249,37.80891126601171,3,0.7139256195351442,0
40.241267470226674,26770.790887483385,40.42423969532102,3,0.7777409015996062,0
259.44720379842954,51986.27609706686,63.69739787368185,16,0.25840310101820635,1
53.323140119795916,24831.57892424969,31.769242573229754,6,0.9054035682528586,0
46.64215300709872,64685.275941685606,47.52346362298008,6,0.7074235960349302,0
32.28931446911909,22712.892651877766,43.14730721621682,1,0.9067031356790998,0
53.979270499468086,47893.47247442782,23.382486998235887,4,0.987357357502862,0
57.56788679986982,44724.00404356715,38.67199798775388,2,0.8338703859940371,0
54.95805021027571,23659.99365017599,29.506499087986697,4,0.7271416110245201,0
37.42422141085384,84000.6468762933,44.70462636906666,2,0.9790309164627847,0
46.67139595617489,39792.9030533789,43.467711090082446,3,0.6821781174330395,0
55.030903686237465,967.6199740928357,49.16834082138803,3,0.8441322177729881,0
46.535734939931004,75460.39180165851,22.267872260866024,0,0.8284597880014157,0
61.464408704007276,8902.802312436905,36.676915348595614,3,0.8593588486342227,0
54.004813865063284,29903.665603598936,41.2276912522755,0,0.7535968783744706,0
229.8386334733221,61754.708509002216,65.59301788700445,24,0.46168947113489284,1
47.167819610547674,60363.963079019144,27.79721423412068,1,0.843203347745801,0
35.51986099583756,41891.79511147135,40.44459869527462,3,0.862707350706411,0
40.460605806033556,23205.27781436831,17.737860380421104,2,0.7794464088337463,0
52.22133771633713,66931.74177250738,33.73335972652337,3,0.8828337467781792,0
52.77358461964676,71531.60216967916,32.32996238232968,1,0.7631850333010831,0
52.25307922040942,22007.851239532225,43.50982678506765,3,0.7522453286070464,0
59.4118186641997,75602.98349959034,40.4752653043562,4,0.7521581333461349,0
45.96351536758003,55040.90862271342,38.21652659591586,4,0.7214965723287479,0
50.599326302663286,24358.71327133485,53.30743824831262,4,0.8780756002388105,0
43.0180032538895,7104.950338515886,47.36204978259596,5,0.807466904609346,0
48.04301468853099,47850.99113097995,28.24062335196173,3,0.8158993691255327,0
61.53900734255747,59336.73753959545,21.24850607959697,3,0.72446213332551,0
62.00531658473872,51682.96329482901,33.75699061121501,4,0.766653134896185,0
62.235688824186276,49321.70140702862,48.951019065022976,4,0.737289389204123,0
47.75234598107316,66362.92229537279,25.226358825162894,1,0.7917112191233975,0
47.57301252174718,72141.36907517444,25.073409845484186,4,0.773248819936316,0
57.2762954363698,57346.648763956284,26.71706239651601,4,0.7549691006515238,0
35.944369461437134,80129.33307211066,50.9864759359111,4,0.7771634407358369,0
65.34482101794515,80583.71636394739,48.824333409054326,3,0.8226868319511327,0
54.31922544673941,71306.64596934569,24.522250538609008,4,0.4919401272826073,0
56.65416823691778,1656.5394887912082,31.292294033394903,2,0.7048521319096178,0
47.74223699513465,39588.89517379146,48.286464115446435,3,0.8398212878426484,0
258.9305313225496,77146.96125215795,53.81543138203097,23,0.4361074975736483,1
54.93317900880889,59553.73335391233,21.550722129348276,3,0.8434235939200532,0
44.88784323568815,34535.76920419054,42.53189949732549,4,0.8684360649607248,0
49.35815838711181,30499.61048396665,32.51748886138906,2,0.6905518918921023,0
42.66967004476011,13597.503684670157,23.72409048791237,3,0.6737484190731495,0
59.31280119116199,35740.701237589084,44.80004236133894,3,0.9096481557199286,0
53.42725346377704,9169.63366829928,45.61816645989732,5,0.7966039378098748,0
45.498107351485885,4143.548082555732,40.73558836877425,1,0.7759921538821091,0
49.2423571346454,50777.55892870357,29.11981480963033,3,0.8326226735720296,0
44.98597853114363,60325.81518192245,29.762407089733166,3,0.7365470916501815,0
41.8759765106258,18132.30811691607,44.361535941282106,2,0.8024036078286306,0
45.16438516153463,32848.84782505534,37.94016399306631,3,0.8767090392106585,0
299.6862383577936,62337.34741594813,62.373855486148074,25,0.16539053512793764,1
53.437878815498856,76321.41416830978,20.75028828184588,3,0.6061618860918077,0
35.77025074738327,39539.39396070313,44.459409606394374,3,0.8086398636749114,0
38.693846650624735,44342.20591152354,55.01922459248361,2,0.8510547215893668,0
61.26705136827583,32594.571565836082,52.05362356513084,1,0.8232736557675321,0
239.76057895981262,69101.61333933265,67.39558101493452,13,0.4016725856004426,1
54.700441873682024,25161.694725163055,28.981028390673863,2,0.6320515541643541,0
49.06613141100052,42192.13648357451,35.18999082259871,3,0.8015131077348557,0
44.907866374008655,47018.880182617446,34.98485497051954,3,0.8678346885319032,0
61.081828167375164,55232.31310686975,32.77425072775147,3,0.7811314951781222,0
50.511979018810855,70071.72839413078,29.97413486094315,3,0.8772400142131376,0
49.16282040150788,1216.4829076417543,33.972325385124,3,0.8094750327343961,0
60.29155637325644,31540.109762240772,16.170165533282734,1,0.8885840747132813,0
31.98942265847261,79613.94840910823,36.7769804579024,0,0.7821142174404238,0
63.50852330699006,81250.67856345284,26.791610411497086,0,0.8038691501642797,0
60.51947617722919,69151.46588254183,26.40540276551983,4,0.8096653916687441,0
52.83287871546142,19879.300096485844,37.73614581165705,4,0.9241907530654725,0
51.91577396194089,24300.865760873006,38.731223970910094,3,0.7133254606655555,0
58.232799156777055,14527.389821306147,35.91271898167573,2,0.7375302633704265,0
68.18061922557825,57972.21489957182,59.48586988174057,3,0.9156851962226911,0
50.13001891877907,73052.13405662442,40.704860860796906,2,0.6738791744386325,0
59.9626681944714,36649.58881645234,37.45498681794313,3,0.861524526232037,0
34.17823236653873,63214.206098678325,19.97734747659719,3,0.8675387606086071,0
64.20504247989855,48374.54195147586,36.57346567673078,2,0.9010827697665125,0
59.19228934575204,12986.8377826149,23.869358988128226,4,0.7333081669807252,0
20.596113653357197,29181.4269178908,32.40278828923468,1,0.7706185333997312,0
47.41203937332897,68856.26434695181,32.17875056862265,3,0.8180019139414643,0
48.70179300266574,57351.59630854077,40.49574316064444,1,0.7142527348374854,0
75.79709337654319,3257.0545325187413,64.14109215768362,3,0.9124582628448704,0
48.89187439720912,49429.424186348406,47.08274740652139,3,0.7533477073766786,0
54.40474737960399,10305.072464233832,33.49852167982561,3,0.7163697921347969,0
59.191541736100014,31520.283520998833,28.391588032474193,2,0.8753131285594153,0
48.68743032907695,61517.48784752125,43.78654850180379,3,0.7652935946813058,0
42.16746707663763,55945.7103372621,33.68888661319517,3,1.0445298965121208,0
44.23580423665156,80461.43660747558,34.752645791975986,3,0.7009247191139355,0
235.19753801968153,62839.28527310114,49.99642769404348,17,0.19355871473325692,1
49.7347874075094,69385.73549798115,27.44539198607118,4,0.8174709648630679,0
46.506832038818025,28802.981213271025,42.79130625588352,2,0.7800988337255418,0
47.16861103256233,61867.84781544982,37.192041876335885,1,0.7687676026098436,0
46.30792799552554,16097.769491201296,46.12292449891728,3,0.7244048611354608,0
51.60018225852788,5857.6085995489275,39.59637318074816,1,0.7511468937903012,0
53.07406697809101,24411.530620435125,25.781763436797863,5,0.8852134023146482,0
61.965715016644914,86113.43521355632,47.22711792831931,3,0.8244634420527914,0
63.75706813311619,1102.9328511463318,25.192351563374622,2,0.8749994705291152,0
70.89538721694774,56305.134277496094,24.140368292582934,3,1.0186800997443228,0
49.189540352782565,12293.529287984855,51.82662914648114,0,0.7928325842085922,0
39.07858406571267,53768.046797648436,17.28943197662818,4,0.7674751974803401,0
42.04442932059118,4815.549489721143,50.262159587962785,3,0.6763205109503976,0
54.08652811480671,52337.61988061519,24.26908671637385,2,0.6109342044571996,0
55.8431416643531,6979.324078743288,47.862520864548586,3,0.932945487891098,0
34.05572341205633,81542.08399779211,24.928050124730216,5,0.7905246853684655,0
43.94384460263136,6253.320371972182,27.25197821864471,1,0.7214972999797975,0
51.19580368414153,29719.840577734383,28.462579701930323,3,0.8559138187879342,0
345.70488917055826,60805.28867334921,54.485352556969275,24,0.4230102183073231,1
32.60286221221901,21591.50874942728,35.415418405638945,4,0.8706742596955348,0
46.34678448687891,45572.23846555766,43.87803935578849,5,0.839205574829023,0
55.008315910042114,45368.84719948989,28.389781184572875,4,0.9191483357686506,0
59.24027019206901,38511.056526007895,46.23427287095762,2,0.7058314023705398,0
46.40370327547538,67098.83095840814,41.46320163135825,2,0.7381271955194704,0
65.23124077269657,80485.43677400335,26.99777264600096,4,0.7477850137886612,0
47.40957854179297,40536.935662415475,36.23529201841093,3,0.8153995530177794,0
31.693671031435432,76398.78302746164,27.935244992342035,6,0.7827744105225114,0
68.70965175371782,26868.069047494075,53.62869121400177,3,1.063920610464994,0
39.598062801841024,38856.27547515797,32.76060575686726,1,0.7771542656911331,0
45.02429161614793,44228.34327769551,34.48287209439729,6,0.79998972253966,0
56.38391925608383,35961.15148119197,43.153241668090146,2,0.7391327197847593,0
53.361449630262285,26223.27478946883,40.08087714420786,4,0.9775588033013971,0
61.210306673244716,14746.53041011299,46.79263158579229,5,0.9062697401333146,0
57.42095372009307,47870.64433096221,26.783191736949775,3,0.8142116169565777,0
62.06608154863915,47959.13676421306,61.25305580268912,1,0.7989722936083323,0
43.70115447636189,60894.36024182093,22.28715750885898,1,0.5733593426772663,0
37.03168052044153,44774.06247094413,26.406007891827993,4,0.6618319965889947,0
46.33175588185313,22236.375605901183,48.52759030614763,1,0.8777535772329191,0
64.20504287271064,72459.9781481483,25.249011442130602,3,0.8063172861102617,0
60.58728529883879,19105.049913610892,40.065343913859174,4,0.9568836448134763,0
35.84629257949586,47753.61609993467,34.29094637472631,3,0.6412443252321726,0
66.4201516013637,9448.350028658971,40.629106602850854,3,0.9420957865460591,0
39.80335661307885,10988.45474833903,20.791060147765567,3,0.9046909740924716,0
56.95863839093785,60334.271188464394,51.776840908998096,7,0.9438439036386863,0
67.72251596669744,33441.12103117423,28.157578194847567,3,0.8953648959827031,0
55.212799050138145,38202.11543116075,35.30849492756939,4,0.7667822168400856,0
44.01562419418953,12101.57792861211,29.13714950447848,2,0.8723623511052825,0
39.99668675394425,21222.567997817576,31.37144372626393,2,0.9638761246950033,0
52.2323891412916,72700.39526021955,38.43597535178216,2,0.9522861721702988,0
44.410781527284115,57883.98161023644,23.905444445537803,1,0.9093308540930647,0
46.60877720729961,82684.08883040614,18.933972646419942,7,0.7093868766643628,0
60.213832954293984,70021.40373272193,40.53627409358232,6,0.7475091013259221,0
39.959454031579895,53339.407285368994,47.35431775756801,4,0.6583243360225457,0
50.64280019095463,15881.433651228812,24.733745171158212,1,0.7143818640486611,0
38.61166882219231,11259.988995081154,43.59414254759453,3,0.8376524747939503,0
39.706284918179286,83192.01068175635,26.510953436295353,2,0.6677713180206636,0
41.77779604433569,54758.875802165654,19.330406288326472,1,0.7351719224147798,0
26.283406391411077,81231.2118692113,35.55396911783334,1,0.7963241584955297,0
57.94264679621827,11262.38512735801,16.0796642751433,3,0.8223074273237132,0
43.50722454933993,58041.72895002042,37.725179902295935,6,0.9090568146782873,0
57.90371896051711,81524.0347623628,29.184192367727817,4,0.7268775430948838,0
56.90472686121513,75049.47393209519,42.50469861935095,3,0.877247401202705,0
62.906444609225474,62571.304466643174,39.052400255491456,3,0.954179532765653,0
43.88614752611372,623.8034211212139,22.87259385125195,2,0.6747680267089393,0
46.783649487826175,7422.65754072369,15.231784310524095,0,0.7942078796836488,0
48.85197751240936,72310.26210416283,26.334294455745034,5,0.5098929370956085,0
51.94089992898308,47722.004362555446,22.72171433943008,4,0.731765557410694,0
81.93107567844861,5465.894845306302,41.56406565489972,4,0.7543849192819979,0
66.16300042721917,51165.231589084455,42.33348007178181,2,0.7902466046231201,0
48.929696400454425,34428.56504623612,31.105964384746233,4,0.8311985071183106,0
41.33825151785499,86037.32457618497,47.228079221334085,1,0.604507735887645,0
53.3868731792169,74796.56573679391,34.71510875489607,3,0.7830410846330846,0
41.05392697780496,62204.504201523036,26.425575704527834,2,1.0462873965169153,0
23.692698631709366,60019.63743717713,28.207780627818998,1,0.781365613785332,0
54.07052287124535,25805.274398284295,53.507811424357335,5,0.6146267255165822,0
46.154444557701744,29395.266720588606,37.68850786400992,5,0.6990703206994113,0
38.12401580970487,16297.826091040066,41.40026618384329,3,0.8351618836554725,0
60.05924511796417,71448.39576726718,42.67843694668112,1,0.9228529316440628,0
57.84604287898024,33003.07592799853,35.73219450312465,4,0.9468647014539054,0
20.930117806783585,8616.344012930991,39.637230575571145,2,0.5380494916754239,0
38.416353108074574,45972.301588244176,43.582704301818715,2,0.7965637628308021,0
43.934966117842606,42795.44469508972,30.43831652519941,4,0.9621825801546254,0
53.56252788706084,27220.835749131744,51.72041773042321,6,0.6374317292518556,0
48.13103841838015,73121.87630426748,41.32582799642197,1,0.6970837666863451,0
59.18454443942414,376.667708248549,47.07503194951921,5,0.7799072198050947,0
58.231705839619146,5243.0171573389525,14.408395163076797,4,0.8763423812984203,0
65.93186626639397,45907.771959643025,18.897368812082,6,0.7312496714862222,0
43.45924316872576,4496.7604685297565,40.881572644358656,4,0.9198909450156783,0
33.568111888458326,66161.95093850745,25.086656077657498,1,0.8010888797233126,0
34.52696011061634,65814.56983896617,45.65963719731826,1,0.7885058114404722,0
46.573124059196516,20843.510633685608,22.72985922711464,6,0.835786455634294,0
49.74973041254856,44458.94444553796,40.910905313252215,4,0.9923955175733291,0
44.772769794809605,22893.154118390277,36.9286184315019,2,0.6560877510591612,0
42.151016869177596,19274.97759367874,34.59795265463621,2,0.7888552184121815,0
47.81954104607626,62245.471872307215,47.9592786157375,2,0.8140716798701557,0
55.15628088443957,16331.09322929736,38.13241693693617,5,0.7414244287232795,0
36.494440356570166,81314.5249566006,24.58113067522632,1,0.8523913321055108,0
60.6977145498385,19868.666290649355,37.01529605782502,2,0.9076936071359798,0
56.713400764504655,20183.820367930864,34.27030568118722,3,0.7909300838681528,0
45.929636870732196,74395.83771184777,33.39549956734366,2,0.8405886465419699,0
54.57686586053552,11015.976384459567,35.19290880373943,4,0.7112108529715415,0
54.253213083301105,14331.852690843065,25.701520516073494,3,0.7125845305442379,0
49.44452301103381,24819.064837378646,50.14280735720484,1,0.7270622260763154,0
30.017993154678923,18176.147844177813,39.33747609348535,2,0.7535781603679277,0
57.30958976376216,32059.993087025116,34.07400604731607,4,0.7333019480888087,0
55.3629090951719,62648.29603275703,29.006972113762746,4,0.8117217256072938,0
31.9801956241998,26931.166976978955,25.34785923249452,1,0.985381617559009,0
48.06340540720282,42682.60833978,26.543106885534776,5,0.8112567255270783,0
52.99292580406492,80423.95946478976,51.23529210891806,4,0.6291004587888018,0
45.672261164116115,3218.735285066543,52.44495549359888,4,0.8628917060874175,0
51.15824587226946,82216.53873560473,34.52941459225613,1,0.5618808464225544,0
61.906462747863415,4616.749646583883,32.28703436852359,3,0.7863781414532497,0
47.82982949575629,32276.127113776565,47.6257740696415,3,0.7491855479513572,0
38.03211353573688,81138.99153400479,25.88406623413854,3,0.7356511546351188,0
55.14254756017835,58006.19596868315,44.758368916238176,2,0.7593604306293684,0
39.1387370081859,53398.44213208909,39.345400972542905,5,0.909902993258149,0
36.40143859020081,10347.26109974184,40.557421780428925,3,0.7608943143067071,0
60.35443416416945,54073.151946772705,35.28565762777586,4,0.8618015365022252,0
66.25958915362062,6575.0390479389,41.79381373011906,2,0.8256132093659172,0
58.39349114231602,24584.30872750565,40.37983672150941,3,0.7069623621220544,0
37.56136764608715,67351.5373095878,37.83130822319525,4,1.053371082913013,0
63.73658545162958,38302.87571476117,26.061667793609097,2,0.7202442107126534,0
53.496500472996935,7248.783798337764,60.08306273056563,0,0.850707054126648,0
37.778721911080545,47579.66306163026,34.23760982679402,4,0.8207244661800878,0
55.69767280232204,13885.633370101163,37.18338750442161,0,0.9238902231278343,0
67.58620484195134,41722.07932211892,38.96319682007863,3,0.9299333673657744,0
63.52202678867144,48222.79126227777,41.16394290530359,3,0.8752393381126894,0
54.042947549616976,30047.336433023425,40.77516954607212,2,0.8945471481992565,0
40.35294574249285,43918.13038550641,31.553651629918438,7,0.7353506883562493,0
49.070557933864116,27353.92450285268,41.48546747632998,0,0.6807799446634275,0
56.46006187114551,24815.166145404037,47.78873764700375,0,0.8344718947516921,0
286.51334081466615,51912.38892810972,66.31687407798358,17,0.41298824075532664,1
57.82130001531459,81093.79547526284,35.08066759411136,3,0.6613033696977632,0
39.44910631823305,18997.890310714964,47.9375315586596,10,0.5698236143968823,0
70.88374704780728,24157.56378053939,23.955481721450038,4,0.839883073120451,0
